event_slug,playerName,team,event_name,season,birdies_per_round,drive_distance,eagles,fairway_pct,gir_pct,putting_avg,scrambling_pct
mayakoba-2024,Dean Burmester,Southern Guards GC,Mayakoba,2024.0,14.0,300.3,1.0,38.1,64.82,1.52,73.68
mayakoba-2024,Dustin Johnson,,Mayakoba,2024.0,15.0,298.0,0.0,38.1,62.96,1.44,70.0
mayakoba-2024,Eugenio Chacarra,Fireballs GC,Mayakoba,2024.0,9.0,300.5,0.0,38.1,66.67,1.61,61.11
mayakoba-2024,Graeme McDowell,Smash GC,Mayakoba,2024.0,12.0,287.7,1.0,35.71,57.41,1.59,43.48
mayakoba-2024,Harold Varner III,,Mayakoba,2024.0,8.0,300.1,0.0,30.95,51.85,1.61,46.15
mayakoba-2024,Henrik Stenson,Majesticks Golf Club,Mayakoba,2024.0,8.0,291.3,0.0,45.24,61.11,1.69,61.91
mayakoba-2024,Hudson Swafford,,Mayakoba,2024.0,14.0,244.8,0.0,33.33,53.7,1.5,48.0
mayakoba-2024,Ian Poulter,Majesticks Golf Club,Mayakoba,2024.0,12.0,289.4,0.0,47.62,53.7,1.46,64.0
mayakoba-2024,Jason Kokrak,Smash GC,Mayakoba,2024.0,12.0,282.4,0.0,47.62,66.67,1.57,33.33
mayakoba-2024,Jinichiro Kozuma,Korean Golf Club,Mayakoba,2024.0,10.0,281.7,0.0,47.62,53.7,1.5,60.0
mayakoba-2024,Joaquin Niemann,Torque GC,Mayakoba,2024.0,17.0,303.4,1.0,52.38,75.93,1.52,53.85
mayakoba-2024,Jon Rahm,Legion XIII,Mayakoba,2024.0,16.0,297.2,0.0,47.62,74.07,1.59,64.29
mayakoba-2024,Kalle Samooja,Cleeks Golf Club,Mayakoba,2024.0,10.0,293.3,0.0,50.0,70.37,1.65,43.75
mayakoba-2024,Kevin Na,Korean Golf Club,Mayakoba,2024.0,10.0,286.8,0.0,52.38,57.41,1.52,78.26
mayakoba-2024,Kieran Vincent,Legion XIII,Mayakoba,2024.0,9.0,301.4,1.0,45.24,62.96,1.7,45.0
mayakoba-2024,Laurie Canter,,Mayakoba,2024.0,14.0,280.5,0.0,40.48,66.67,1.52,50.0
mayakoba-2024,Lee Westwood,Majesticks Golf Club,Mayakoba,2024.0,11.0,290.8,0.0,35.71,53.7,1.56,56.0
mayakoba-2024,Louis Oosthuizen,Southern Guards GC,Mayakoba,2024.0,15.0,294.4,0.0,33.33,55.56,1.41,75.0
mayakoba-2024,Lucas Herbert,Ripper GC,Mayakoba,2024.0,10.0,279.1,0.0,40.48,59.26,1.54,63.64
mayakoba-2024,Marc Leishman,Ripper GC,Mayakoba,2024.0,8.0,285.1,0.0,45.24,61.11,1.56,76.19
mayakoba-2024,Martin Kaymer,Cleeks Golf Club,Mayakoba,2024.0,13.0,265.9,0.0,45.24,57.41,1.48,52.17
mayakoba-2024,Matt Jones,Ripper GC,Mayakoba,2024.0,10.0,281.0,1.0,30.95,46.3,1.43,72.41
mayakoba-2024,Matthew Wolff,RangeGoats GC,Mayakoba,2024.0,13.0,294.9,1.0,42.86,53.7,1.5,52.0
mayakoba-2024,Mito Pereira,Torque GC,Mayakoba,2024.0,7.0,267.3,0.0,35.71,48.15,1.46,64.29
mayakoba-2024,Pat Perez,,Mayakoba,2024.0,12.0,280.5,0.0,38.1,50.0,1.44,55.56
mayakoba-2024,Patrick Reed,,Mayakoba,2024.0,12.0,285.8,0.0,50.0,55.56,1.44,75.0
mayakoba-2024,Paul Casey,Crushers GC,Mayakoba,2024.0,11.0,283.8,0.0,45.24,72.22,1.61,73.33
mayakoba-2024,Peter Uihlein,RangeGoats GC,Mayakoba,2024.0,8.0,303.0,0.0,19.05,51.85,1.52,53.85
mayakoba-2024,Phil Mickelson,HyFlyers GC,Mayakoba,2024.0,9.0,284.6,0.0,35.71,44.44,1.48,53.33
mayakoba-2024,Richard Bland,Cleeks Golf Club,Mayakoba,2024.0,13.0,282.0,1.0,38.1,57.41,1.43,65.22
mayakoba-2024,Sam Horsfield,Majesticks Golf Club,Mayakoba,2024.0,13.0,294.1,0.0,33.33,55.56,1.46,62.5
mayakoba-2024,Scott Vincent,Korean Golf Club,Mayakoba,2024.0,9.0,280.0,1.0,45.24,62.96,1.61,45.0
mayakoba-2024,Sebastian,Torque GC,Mayakoba,2024.0,17.0,289.3,0.0,45.24,70.37,1.56,37.5
mayakoba-2024,Sergio Garcia,Fireballs GC,Mayakoba,2024.0,16.0,296.1,1.0,42.86,74.07,1.56,78.57
mayakoba-2024,Talor Gooch,Smash GC,Mayakoba,2024.0,11.0,288.3,0.0,50.0,59.26,1.52,77.27
mayakoba-2024,Thomas Pieters,RangeGoats GC,Mayakoba,2024.0,8.0,296.4,0.0,45.24,51.85,1.57,61.54
mayakoba-2024,Tyrrell Hatton,Legion XIII,Mayakoba,2024.0,15.0,289.8,0.0,40.48,59.26,1.43,68.18
mexico-city-2025,Abraham Ancer,Fireballs GC,Mexico City,2025.0,12.0,322.5,0.0,64.29,51.85,1.56,69.23
mexico-city-2025,Adrian Meronk,Cleeks Golf Club,Mexico City,2025.0,4.0,338.0,1.0,45.24,55.56,1.72,45.83
mexico-city-2025,Andy Ogletree,HyFlyers GC,Mexico City,2025.0,11.0,339.0,0.0,57.14,57.41,1.63,39.13
mexico-city-2025,Anirban Lahiri,Crushers GC,Mexico City,2025.0,15.0,337.0,0.0,50.0,68.52,1.61,58.82
mexico-city-2025,Anthony Kim,,Mexico City,2025.0,6.0,309.7,0.0,30.95,62.96,1.72,40.0
mexico-city-2025,Branden Grace,Southern Guards GC,Mexico City,2025.0,12.0,335.7,0.0,45.24,64.82,1.65,47.37
mexico-city-2025,Brendan Steele,HyFlyers GC,Mexico City,2025.0,14.0,339.4,0.0,66.67,74.07,1.78,50.0
mexico-city-2025,Brooks Koepka,Smash GC,Mexico City,2025.0,7.0,348.4,1.0,52.38,66.67,1.67,61.11
mexico-city-2025,Bryson DeChambeau,Crushers GC,Mexico City,2025.0,17.0,378.9,2.0,52.38,70.37,1.54,68.75
mexico-city-2025,Bubba Watson,RangeGoats GC,Mexico City,2025.0,15.0,343.4,1.0,57.14,74.07,1.54,57.14
mexico-city-2025,Caleb Surratt,Legion XIII,Mexico City,2025.0,17.0,364.7,0.0,61.91,66.67,1.54,50.0
mexico-city-2025,Cameron Smith,Ripper GC,Mexico City,2025.0,16.0,348.9,1.0,50.0,75.93,1.57,61.54
mexico-city-2025,Cameron Tringale,HyFlyers GC,Mexico City,2025.0,8.0,319.0,0.0,33.33,57.41,1.61,60.87
mexico-city-2025,Carlos Ortiz,Torque GC,Mexico City,2025.0,15.0,347.0,0.0,69.05,68.52,1.63,76.47
mexico-city-2025,Charl Schwartzel,Southern Guards GC,Mexico City,2025.0,13.0,338.1,2.0,59.52,66.67,1.57,55.56
mexico-city-2025,Charles Howell III,Crushers GC,Mexico City,2025.0,14.0,339.9,0.0,38.1,64.82,1.63,63.16
mexico-city-2025,Chieh-Po Lee,,Mexico City,2025.0,13.0,327.9,0.0,59.52,62.96,1.63,45.0
mexico-city-2025,Danny Lee,Korean Golf Club,Mexico City,2025.0,11.0,326.1,0.0,47.62,61.11,1.67,42.86
mexico-city-2025,David Puig,Fireballs GC,Mexico City,2025.0,15.0,360.7,0.0,40.48,62.96,1.52,60.0
mexico-city-2025,Dean Burmester,Southern Guards GC,Mexico City,2025.0,10.0,361.6,2.0,42.86,53.7,1.52,52.0
mexico-city-2025,Dustin Johnson,,Mexico City,2025.0,18.0,343.1,1.0,64.29,79.63,1.59,36.36
mexico-city-2025,Frederik Kjettrup,Cleeks Golf Club,Mexico City,2025.0,14.0,296.5,0.0,45.24,68.52,1.59,47.06
mexico-city-2025,Graeme McDowell,Smash GC,Mexico City,2025.0,13.0,319.9,0.0,71.43,70.37,1.67,50.0
mexico-city-2025,Harold Varner III,,Mexico City,2025.0,14.0,340.1,0.0,57.14,74.07,1.69,42.86
mexico-city-2025,Henrik Stenson,Majesticks Golf Club,Mexico City,2025.0,11.0,305.8,0.0,64.29,62.96,1.67,65.0
mexico-city-2025,Ian Poulter,Majesticks Golf Club,Mexico City,2025.0,7.0,281.4,0.0,69.05,68.52,1.74,52.94
mexico-city-2025,Jason Kokrak,Smash GC,Mexico City,2025.0,13.0,344.8,0.0,57.14,62.96,1.61,60.0
mexico-city-2025,Jinichiro Kozuma,Korean Golf Club,Mexico City,2025.0,11.0,319.0,1.0,50.0,64.82,1.63,52.63
mexico-city-2025,Joaquin Niemann,Torque GC,Mexico City,2025.0,18.0,371.3,2.0,50.0,77.78,1.61,75.0
mexico-city-2025,Jon Rahm,Legion XIII,Mexico City,2025.0,19.0,355.0,0.0,71.43,74.07,1.65,64.29
mexico-city-2025,Kevin Na,Korean Golf Club,Mexico City,2025.0,8.0,320.1,0.0,64.29,62.96,1.69,45.0
mexico-city-2025,Lee Westwood,Majesticks Golf Club,Mexico City,2025.0,8.0,339.7,0.0,54.76,72.22,1.72,60.0
mexico-city-2025,Louis Oosthuizen,Southern Guards GC,Mexico City,2025.0,8.0,317.1,1.0,66.67,72.22,1.83,33.33
mexico-city-2025,Lucas Herbert,Ripper GC,Mexico City,2025.0,17.0,339.6,2.0,45.24,66.67,1.46,61.11
mexico-city-2025,Luis Masaveu,Fireballs GC,Mexico City,2025.0,10.0,352.2,0.0,57.14,70.37,1.74,56.25
mexico-city-2025,Marc Leishman,Ripper GC,Mexico City,2025.0,8.0,326.5,0.0,40.48,75.93,1.74,61.54
mexico-city-2025,Martin Kaymer,Cleeks Golf Club,Mexico City,2025.0,8.0,330.8,0.0,35.71,59.26,1.7,45.46
mexico-city-2025,Matt Jones,Ripper GC,Mexico City,2025.0,9.0,330.4,1.0,30.95,66.67,1.63,72.22
mexico-city-2025,Matthew Wolff,RangeGoats GC,Mexico City,2025.0,10.0,335.5,0.0,47.62,59.26,1.67,59.09
mexico-city-2025,Mito Pereira,Torque GC,Mexico City,2025.0,11.0,336.5,0.0,40.48,55.56,1.63,33.33
mexico-city-2025,Patrick Reed,,Mexico City,2025.0,13.0,332.5,0.0,52.38,75.93,1.67,53.85
mexico-city-2025,Paul Casey,Crushers GC,Mexico City,2025.0,8.0,329.9,1.0,61.91,72.22,1.72,60.0
mexico-city-2025,Peter Uihlein,RangeGoats GC,Mexico City,2025.0,11.0,346.7,1.0,35.71,66.67,1.65,44.44
mexico-city-2025,Phil Mickelson,HyFlyers GC,Mexico City,2025.0,11.0,336.5,0.0,57.14,72.22,1.72,66.67
mexico-city-2025,Richard Bland,Cleeks Golf Club,Mexico City,2025.0,9.0,303.1,1.0,54.76,70.37,1.59,75.0
mexico-city-2025,Sam Horsfield,Majesticks Golf Club,Mexico City,2025.0,10.0,327.9,0.0,54.76,53.7,1.59,48.0
mexico-city-2025,Sebastian,Torque GC,Mexico City,2025.0,15.0,349.1,0.0,71.43,64.82,1.5,73.68
mexico-city-2025,Sergio Garcia,Fireballs GC,Mexico City,2025.0,7.0,337.6,1.0,35.71,50.0,1.61,44.44
mexico-city-2025,Talor Gooch,Smash GC,Mexico City,2025.0,11.0,339.8,1.0,52.38,62.96,1.56,80.0
mexico-city-2025,Thomas Pieters,,Mexico City,2025.0,9.0,345.6,0.0,52.38,74.07,1.65,71.43
mexico-city-2025,Tom McKibbin,Legion XIII,Mexico City,2025.0,14.0,348.3,0.0,64.29,62.96,1.69,45.0
mexico-city-2025,Tyrrell Hatton,Legion XIII,Mexico City,2025.0,15.0,340.5,1.0,66.67,74.07,1.54,64.29
mexico-city-2025,Yubin Jang,Korean Golf Club,Mexico City,2025.0,6.0,331.0,0.0,38.1,50.0,1.8,44.44
miami-2024,Abraham Ancer,Fireballs GC,Miami,2024.0,16.0,305.4,0.0,61.91,70.37,1.52,50.0
miami-2024,Adrian Meronk,Cleeks Golf Club,Miami,2024.0,15.0,313.5,1.0,50.0,74.07,1.63,35.71
miami-2024,Andy Ogletree,HyFlyers GC,Miami,2024.0,9.0,317.6,0.0,47.62,59.26,1.67,31.82
miami-2024,Anirban Lahiri,Crushers GC,Miami,2024.0,6.0,298.3,0.0,54.76,70.37,1.72,56.25
miami-2024,Anthony Kim,,Miami,2024.0,5.0,312.8,0.0,26.19,40.74,1.67,40.63
miami-2024,Branden Grace,Southern Guards GC,Miami,2024.0,8.0,296.4,0.0,50.0,68.52,1.69,58.82
miami-2024,Brendan Steele,HyFlyers GC,Miami,2024.0,14.0,318.5,0.0,52.38,64.82,1.57,42.11
miami-2024,Brooks Koepka,Smash GC,Miami,2024.0,12.0,315.2,0.0,50.0,57.41,1.69,34.78
miami-2024,Bryson DeChambeau,Crushers GC,Miami,2024.0,11.0,327.3,1.0,57.14,68.52,1.56,76.47
miami-2024,Bubba Watson,RangeGoats GC,Miami,2024.0,9.0,317.7,1.0,71.43,66.67,1.69,55.56
miami-2024,Caleb Surratt,Legion XIII,Miami,2024.0,11.0,309.9,0.0,57.14,68.52,1.56,64.71
miami-2024,Cameron Tringale,HyFlyers GC,Miami,2024.0,11.0,306.9,0.0,61.91,79.63,1.76,45.46
miami-2024,Carlos Ortiz,Torque GC,Miami,2024.0,13.0,314.4,0.0,54.76,75.93,1.63,46.15
miami-2024,Charl Schwartzel,Southern Guards GC,Miami,2024.0,7.0,303.0,0.0,38.1,64.82,1.69,52.63
miami-2024,Charles Howell III,Crushers GC,Miami,2024.0,9.0,310.8,0.0,35.71,66.67,1.72,50.0
miami-2024,Danny Lee,Korean Golf Club,Miami,2024.0,7.0,308.4,2.0,52.38,62.96,1.67,50.0
miami-2024,David Puig,Fireballs GC,Miami,2024.0,8.0,320.2,0.0,54.76,55.56,1.57,54.17
miami-2024,Dean Burmester,Southern Guards GC,Miami,2024.0,17.0,321.7,0.0,42.86,77.78,1.57,58.33
miami-2024,Dustin Johnson,,Miami,2024.0,9.0,314.0,0.0,45.24,70.37,1.63,62.5
miami-2024,Eugenio Chacarra,Fireballs GC,Miami,2024.0,7.0,318.3,0.0,40.48,55.56,1.59,54.17
miami-2024,Graeme McDowell,Smash GC,Miami,2024.0,10.0,305.1,0.0,66.67,66.67,1.65,44.44
miami-2024,Harold Varner III,,Miami,2024.0,10.0,313.2,0.0,50.0,66.67,1.63,61.11
miami-2024,Henrik Stenson,Majesticks Golf Club,Miami,2024.0,7.0,306.8,0.0,61.91,68.52,1.72,64.71
miami-2024,Hudson Swafford,,Miami,2024.0,10.0,307.8,1.0,45.24,59.26,1.72,45.46
miami-2024,Ian Poulter,Majesticks Golf Club,Miami,2024.0,5.0,295.1,0.0,52.38,64.82,1.67,68.42
miami-2024,Jason Kokrak,Smash GC,Miami,2024.0,9.0,303.1,1.0,57.14,68.52,1.67,41.18
miami-2024,Jinichiro Kozuma,Korean Golf Club,Miami,2024.0,7.0,304.5,0.0,33.33,42.59,1.59,54.84
miami-2024,Joaquin Niemann,Torque GC,Miami,2024.0,10.0,320.9,1.0,50.0,70.37,1.61,75.0
miami-2024,Jon Rahm,Legion XIII,Miami,2024.0,14.0,328.7,1.0,52.38,74.07,1.59,57.14
miami-2024,Kalle Samooja,Cleeks Golf Club,Miami,2024.0,10.0,303.1,0.0,50.0,59.26,1.57,50.0
miami-2024,Kevin Na,Korean Golf Club,Miami,2024.0,12.0,299.1,0.0,38.1,55.56,1.54,66.67
miami-2024,Kieran Vincent,Legion XIII,Miami,2024.0,14.0,323.1,0.0,69.05,57.41,1.57,43.48
miami-2024,Lee Westwood,Majesticks Golf Club,Miami,2024.0,6.0,291.6,0.0,52.38,62.96,1.7,55.0
miami-2024,Louis Oosthuizen,Southern Guards GC,Miami,2024.0,18.0,304.8,0.0,52.38,68.52,1.46,58.82
miami-2024,Lucas Herbert,Ripper GC,Miami,2024.0,10.0,313.3,0.0,45.24,44.44,1.48,43.33
miami-2024,Marc Leishman,Ripper GC,Miami,2024.0,12.0,291.7,1.0,52.38,68.52,1.52,70.59
miami-2024,Martin Kaymer,Cleeks Golf Club,Miami,2024.0,7.0,297.5,0.0,57.14,70.37,1.69,50.0
miami-2024,Matt Jones,Ripper GC,Miami,2024.0,10.0,308.1,0.0,54.76,62.96,1.61,55.0
miami-2024,Matthew Wolff,RangeGoats GC,Miami,2024.0,14.0,328.9,1.0,71.43,68.52,1.56,64.71
miami-2024,Mito Pereira,Torque GC,Miami,2024.0,11.0,321.7,1.0,40.48,72.22,1.67,40.0
miami-2024,Pat Perez,,Miami,2024.0,6.0,295.7,0.0,69.05,66.67,1.74,50.0
miami-2024,Patrick Reed,,Miami,2024.0,14.0,304.1,0.0,47.62,75.93,1.61,53.85
miami-2024,Paul Casey,Crushers GC,Miami,2024.0,11.0,302.6,0.0,52.38,62.96,1.48,75.0
miami-2024,Peter Uihlein,RangeGoats GC,Miami,2024.0,11.0,304.9,0.0,33.33,61.11,1.52,66.67
miami-2024,Phil Mickelson,HyFlyers GC,Miami,2024.0,5.0,302.6,1.0,47.62,57.41,1.63,56.52
miami-2024,Richard Bland,Cleeks Golf Club,Miami,2024.0,14.0,306.5,0.0,50.0,79.63,1.69,54.55
miami-2024,Sam Horsfield,Majesticks Golf Club,Miami,2024.0,9.0,313.1,0.0,40.48,62.96,1.63,30.0
miami-2024,Scott Vincent,Korean Golf Club,Miami,2024.0,11.0,302.5,0.0,59.52,59.26,1.5,68.18
miami-2024,Sebastian,Torque GC,Miami,2024.0,16.0,302.9,0.0,64.29,62.96,1.57,40.0
miami-2024,Sergio Garcia,Fireballs GC,Miami,2024.0,15.0,312.7,0.0,64.29,79.63,1.61,72.73
miami-2024,Talor Gooch,Smash GC,Miami,2024.0,13.0,303.2,1.0,61.91,70.37,1.61,50.0
miami-2024,Thomas Pieters,RangeGoats GC,Miami,2024.0,13.0,318.7,0.0,42.86,72.22,1.56,73.33
miami-2024,Tyrrell Hatton,Legion XIII,Miami,2024.0,14.0,309.4,0.0,30.95,62.96,1.46,70.0
miami-2025,Abraham Ancer,Fireballs GC,Miami,2025.0,4.0,297.1,0.0,50.0,53.7,1.7,40.0
miami-2025,Adrian Meronk,Cleeks Golf Club,Miami,2025.0,6.0,316.5,0.0,28.57,57.41,1.7,43.48
miami-2025,Andy Ogletree,HyFlyers GC,Miami,2025.0,6.0,316.3,0.0,38.1,51.85,1.63,42.31
miami-2025,Anirban Lahiri,Crushers GC,Miami,2025.0,8.0,306.4,1.0,45.24,59.26,1.59,54.55
miami-2025,Anthony Kim,,Miami,2025.0,10.0,299.2,1.0,59.52,48.15,1.48,46.43
miami-2025,Ben Campbell,RangeGoats GC,Miami,2025.0,4.0,283.7,0.0,52.38,44.44,1.7,50.0
miami-2025,Branden Grace,Southern Guards GC,Miami,2025.0,3.0,292.5,0.0,47.62,51.85,1.72,38.46
miami-2025,Brendan Steele,HyFlyers GC,Miami,2025.0,8.0,317.0,0.0,42.86,70.37,1.85,50.0
miami-2025,Brooks Koepka,Smash GC,Miami,2025.0,11.0,309.2,0.0,38.1,66.67,1.67,27.78
miami-2025,Bryson DeChambeau,Crushers GC,Miami,2025.0,11.0,343.4,0.0,57.14,66.67,1.59,61.11
miami-2025,Bubba Watson,RangeGoats GC,Miami,2025.0,9.0,322.1,1.0,57.14,55.56,1.54,45.83
miami-2025,Caleb Surratt,Legion XIII,Miami,2025.0,9.0,321.9,0.0,50.0,48.15,1.48,57.14
miami-2025,Cameron Smith,Ripper GC,Miami,2025.0,8.0,315.5,1.0,30.95,57.41,1.57,60.87
miami-2025,Cameron Tringale,HyFlyers GC,Miami,2025.0,8.0,302.8,0.0,57.14,61.11,1.56,66.67
miami-2025,Carlos Ortiz,Torque GC,Miami,2025.0,16.0,309.7,0.0,45.24,59.26,1.48,59.09
miami-2025,Charl Schwartzel,Southern Guards GC,Miami,2025.0,15.0,316.2,0.0,57.14,55.56,1.39,75.0
miami-2025,Charles Howell III,Crushers GC,Miami,2025.0,11.0,304.5,0.0,45.24,64.82,1.63,47.37
miami-2025,Chieh-Po Lee,,Miami,2025.0,4.0,305.9,0.0,50.0,48.15,1.78,39.29
miami-2025,Danny Lee,Korean Golf Club,Miami,2025.0,13.0,312.3,0.0,45.24,62.96,1.54,50.0
miami-2025,David Puig,Fireballs GC,Miami,2025.0,8.0,325.5,0.0,38.1,59.26,1.61,63.64
miami-2025,Dean Burmester,Southern Guards GC,Miami,2025.0,12.0,339.0,0.0,38.1,70.37,1.65,43.75
miami-2025,Dustin Johnson,,Miami,2025.0,11.0,332.3,0.0,50.0,59.26,1.69,45.46
miami-2025,Frederik Kjettrup,Cleeks Golf Club,Miami,2025.0,4.0,306.1,0.0,33.33,59.26,1.76,54.55
miami-2025,Graeme McDowell,Smash GC,Miami,2025.0,5.0,298.1,0.0,47.62,61.11,1.74,42.86
miami-2025,Harold Varner III,,Miami,2025.0,12.0,329.9,0.0,52.38,70.37,1.63,37.5
miami-2025,Henrik Stenson,Majesticks Golf Club,Miami,2025.0,4.0,305.5,0.0,66.67,61.11,1.83,42.86
miami-2025,Ian Poulter,Majesticks Golf Club,Miami,2025.0,2.0,293.1,1.0,47.62,57.41,1.69,56.52
miami-2025,Jason Kokrak,Smash GC,Miami,2025.0,11.0,321.5,0.0,38.1,46.3,1.44,41.38
miami-2025,Joaquin Niemann,Torque GC,Miami,2025.0,9.0,332.4,0.0,40.48,53.7,1.56,48.0
miami-2025,Jon Rahm,Legion XIII,Miami,2025.0,14.0,325.7,0.0,45.24,62.96,1.52,50.0
miami-2025,Kevin Na,Korean Golf Club,Miami,2025.0,6.0,297.8,0.0,59.52,57.41,1.72,43.48
miami-2025,Lee Westwood,Majesticks Golf Club,Miami,2025.0,6.0,302.1,0.0,35.71,48.15,1.61,46.43
miami-2025,Louis Oosthuizen,Southern Guards GC,Miami,2025.0,7.0,302.5,1.0,50.0,59.26,1.67,40.91
miami-2025,Lucas Herbert,Ripper GC,Miami,2025.0,9.0,308.3,1.0,42.86,50.0,1.44,59.26
miami-2025,Luis Masaveu,Fireballs GC,Miami,2025.0,10.0,319.6,0.0,40.48,53.7,1.61,40.0
miami-2025,Marc Leishman,Ripper GC,Miami,2025.0,11.0,307.9,1.0,50.0,68.52,1.59,70.59
miami-2025,Martin Kaymer,Cleeks Golf Club,Miami,2025.0,11.0,305.2,0.0,57.14,59.26,1.61,31.82
miami-2025,Matt Jones,Ripper GC,Miami,2025.0,8.0,319.7,1.0,40.48,51.85,1.63,57.69
miami-2025,Matthew Wolff,RangeGoats GC,Miami,2025.0,6.0,318.3,1.0,40.48,57.41,1.74,30.44
miami-2025,Mito Pereira,Torque GC,Miami,2025.0,4.0,310.3,0.0,35.71,51.85,1.72,34.62
miami-2025,Patrick Reed,,Miami,2025.0,13.0,313.1,0.0,50.0,61.11,1.59,52.38
miami-2025,Paul Casey,Crushers GC,Miami,2025.0,7.0,313.3,0.0,52.38,59.26,1.67,45.46
miami-2025,Peter Uihlein,RangeGoats GC,Miami,2025.0,10.0,330.3,0.0,35.71,59.26,1.63,40.91
miami-2025,Phil Mickelson,HyFlyers GC,Miami,2025.0,11.0,307.1,0.0,57.14,59.26,1.54,59.09
miami-2025,Richard Bland,Cleeks Golf Club,Miami,2025.0,6.0,304.2,0.0,40.48,57.41,1.72,34.78
miami-2025,Sam Horsfield,Majesticks Golf Club,Miami,2025.0,8.0,315.6,0.0,50.0,53.7,1.57,48.0
miami-2025,Sebastian,Torque GC,Miami,2025.0,9.0,311.3,0.0,57.14,61.11,1.65,52.38
miami-2025,Sergio Garcia,Fireballs GC,Miami,2025.0,10.0,319.8,0.0,42.86,68.52,1.65,70.59
miami-2025,Talor Gooch,Smash GC,Miami,2025.0,10.0,321.5,0.0,54.76,62.96,1.56,55.0
miami-2025,Thomas Pieters,,Miami,2025.0,8.0,325.5,1.0,40.48,57.41,1.61,39.13
miami-2025,Tom McKibbin,Legion XIII,Miami,2025.0,9.0,320.8,1.0,47.62,62.96,1.61,55.0
miami-2025,Tyrrell Hatton,Legion XIII,Miami,2025.0,8.0,313.7,0.0,42.86,64.82,1.67,36.84
miami-2025,Young-han Song,Korean Golf Club,Miami,2025.0,8.0,290.3,0.0,50.0,62.96,1.65,
miami-2025,Yubin Jang,Korean Golf Club,Miami,2025.0,8.0,311.1,0.0,40.48,64.82,1.69,52.63
nashville-2024,Abraham Ancer,Fireballs GC,Nashville,2024.0,14.0,306.8,0.0,76.19,70.37,1.54,62.5
nashville-2024,Adrian Meronk,Cleeks Golf Club,Nashville,2024.0,12.0,320.0,0.0,54.76,66.67,1.59,61.11
nashville-2024,Andy Ogletree,HyFlyers GC,Nashville,2024.0,10.0,309.2,0.0,61.91,59.26,1.57,63.64
nashville-2024,Anirban Lahiri,Crushers GC,Nashville,2024.0,11.0,307.5,1.0,78.57,66.67,1.56,72.22
nashville-2024,Anthony Kim,,Nashville,2024.0,11.0,313.9,0.0,45.24,64.82,1.57,52.63
nashville-2024,Branden Grace,Southern Guards GC,Nashville,2024.0,10.0,298.0,0.0,71.43,72.22,1.67,60.0
nashville-2024,Brendan Steele,HyFlyers GC,Nashville,2024.0,18.0,321.3,0.0,69.05,66.67,1.52,50.0
nashville-2024,Brooks Koepka,Smash GC,Nashville,2024.0,7.0,329.8,2.0,61.91,61.11,1.59,61.91
nashville-2024,Bryson DeChambeau,Crushers GC,Nashville,2024.0,17.0,336.9,0.0,85.71,77.78,1.57,66.67
nashville-2024,Bubba Watson,RangeGoats GC,Nashville,2024.0,13.0,334.1,0.0,66.67,68.52,1.63,47.06
nashville-2024,Caleb Surratt,Legion XIII,Nashville,2024.0,11.0,319.8,0.0,73.81,83.33,1.74,55.56
nashville-2024,Cameron Smith,Ripper GC,Nashville,2024.0,14.0,308.1,1.0,52.38,66.67,1.46,72.22
nashville-2024,Cameron Tringale,HyFlyers GC,Nashville,2024.0,13.0,313.1,0.0,66.67,68.52,1.54,41.18
nashville-2024,Carlos Ortiz,Torque GC,Nashville,2024.0,15.0,326.1,0.0,73.81,66.67,1.5,77.78
nashville-2024,Charl Schwartzel,Southern Guards GC,Nashville,2024.0,11.0,298.9,0.0,54.76,74.07,1.63,64.29
nashville-2024,Danny Lee,Korean Golf Club,Nashville,2024.0,6.0,300.3,0.0,71.43,51.85,1.5,69.23
nashville-2024,David Puig,Fireballs GC,Nashville,2024.0,7.0,328.5,0.0,45.24,59.26,1.54,68.18
nashville-2024,Dean Burmester,Southern Guards GC,Nashville,2024.0,8.0,339.7,1.0,59.52,68.52,1.57,76.47
nashville-2024,Dustin Johnson,,Nashville,2024.0,12.0,322.5,0.0,66.67,68.52,1.76,35.29
nashville-2024,Eugenio Chacarra,Fireballs GC,Nashville,2024.0,16.0,333.2,0.0,66.67,59.26,1.48,59.09
nashville-2024,Graeme McDowell,Smash GC,Nashville,2024.0,8.0,294.3,0.0,78.57,62.96,1.57,70.0
nashville-2024,Harold Varner III,,Nashville,2024.0,15.0,312.9,0.0,66.67,66.67,1.56,55.56
nashville-2024,Henrik Stenson,Majesticks Golf Club,Nashville,2024.0,11.0,318.4,0.0,73.81,75.93,1.7,69.23
nashville-2024,Hudson Swafford,,Nashville,2024.0,12.0,305.1,0.0,57.14,64.82,1.56,52.63
nashville-2024,Ian Poulter,Majesticks Golf Club,Nashville,2024.0,13.0,308.6,0.0,80.95,68.52,1.56,70.59
nashville-2024,Jason Kokrak,Smash GC,Nashville,2024.0,13.0,319.6,0.0,69.05,68.52,1.56,58.82
nashville-2024,Jinichiro Kozuma,Korean Golf Club,Nashville,2024.0,12.0,311.6,0.0,69.05,64.82,1.59,57.9
nashville-2024,Joaquin Niemann,Torque GC,Nashville,2024.0,18.0,330.8,1.0,61.91,77.78,1.59,58.33
nashville-2024,John Catlin,Crushers GC,Nashville,2024.0,17.0,302.0,0.0,76.19,77.78,1.57,66.67
nashville-2024,Jon Rahm,Legion XIII,Nashville,2024.0,20.0,336.1,0.0,71.43,77.78,1.52,41.67
